CountryName_x,CountryCode_x,RegionName,RegionCode_x,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,CountryName_y,CountryCode_y,RegionCode_y,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,ConfirmedCasesAtEOM,ConfirmedDeathsAtEOM
United States,USA,Maryland,US_MD,STATE_TOTAL,2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,USA,US_MD,6177224.0,3048317.0,3276183.0,,,,,,,753671.0,796216.0,859584.0,846380.0,835344.0,842551.0,735894.0,423674.0,231187.0,592679.0,11255.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-01-31,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,1.0,0.0,3.7,3.7,7.14,7.14,7.29,7.29,8.33,8.33,0.0,0.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,1.0,0.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-02-29,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,,,,,,,,,,,2.0,0.0,3.7,3.7,7.14,7.14,9.38,9.38,10.71,10.71,0.0,0.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,2.0,0.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-03-31,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,,,,,,,,,,9924.0,89.0,75.93,75.93,82.14,82.14,61.98,61.98,61.9,61.9,62.5,62.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,9924.0,89.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-04-30,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,,3.0,1.0,,,,,,,,,,,66867.0,3562.0,75.93,75.93,82.14,82.14,71.09,71.09,72.32,72.32,62.5,62.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,66867.0,3562.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-05-31,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,97260.0,6846.0,73.15,73.15,82.14,82.14,70.31,70.31,71.43,71.43,62.5,62.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,97260.0,6846.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-06-30,3.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,20000000.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,104440.0,8054.0,67.59,67.59,75.0,75.0,65.1,65.1,65.48,65.48,62.5,62.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,104440.0,8095.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-07-31,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,111836.0,8609.0,62.04,62.04,72.14,72.14,60.94,60.94,64.29,64.29,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,111836.0,8609.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-08-31,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,121018.0,9060.0,62.04,62.04,72.14,72.14,60.94,60.94,64.29,64.29,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,121018.0,9060.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-09-30,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,132116.0,9456.0,58.33,58.33,68.57,68.57,57.29,57.29,61.9,61.9,25.0,25.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,132116.0,9456.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-10-31,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,,2.0,1.0,,,,,,,,,,,158576.0,9991.0,53.7,53.7,60.24,60.24,55.47,55.47,59.82,59.82,25.0,25.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,158576.0,9991.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-11-30,2.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,226132.0,10748.0,62.04,62.04,72.62,72.62,60.94,60.94,66.07,66.07,25.0,25.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,226132.0,10748.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2020-12-31,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,375178.0,12423.0,72.22,72.22,76.19,76.19,72.29,72.29,75.48,75.48,50.0,50.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,375178.0,12423.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-01-31,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,524025.0,14577.0,72.22,72.22,76.19,76.19,72.29,72.29,75.48,75.48,50.0,50.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,524025.0,14577.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-02-28,2.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,2.0,1.0,3.0,2.0,,,4.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,581148.0,16118.0,72.22,72.22,76.19,76.19,73.54,73.54,76.9,76.9,50.0,50.0,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,581148.0,16118.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-03-31,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,635580.0,17185.0,62.04,62.04,72.62,72.62,64.17,64.17,67.98,67.98,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,635580.0,17185.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-04-30,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,70000000.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,688973.0,17610.0,60.19,60.19,76.19,76.19,64.06,64.06,67.86,67.86,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,688973.0,17610.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-05-31,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,1.0,,,,,,,,,,,706945.0,17872.0,39.81,39.81,60.71,60.71,50.26,50.26,52.08,52.08,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,706945.0,17872.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-06-30,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,,,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,709966.0,17992.0,39.81,39.81,60.71,60.71,52.34,52.34,54.46,54.46,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,709966.0,17992.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-07-31,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,2.0,,,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,719780.0,18082.0,39.81,39.81,60.71,60.71,52.34,52.34,54.46,54.46,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,719780.0,18082.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-08-31,1.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,0.0,,,2.0,1.0,3.0,2.0,,,3.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,759869.0,18246.0,34.26,34.26,51.19,51.19,47.66,47.66,52.68,52.68,12.5,12.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,759869.0,18246.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-09-30,1.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,0.0,,,2.0,1.0,3.0,2.0,,,3.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,811951.0,18627.0,34.26,34.26,51.19,51.19,47.66,47.66,52.68,52.68,12.5,12.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,811951.0,18627.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-10-31,1.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,0.0,,,2.0,1.0,3.0,2.0,,,3.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,851922.0,18996.0,34.26,34.26,51.19,51.19,47.66,47.66,52.68,52.68,12.5,12.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,851922.0,18996.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-11-30,1.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,2.0,,,3.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,919097.0,19404.0,34.26,34.26,51.19,51.19,50.78,50.78,52.68,52.68,37.5,37.5,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,919097.0,19404.0
United States,USA,Massachusetts,US_MA,STATE_TOTAL,2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,USA,US_MA,7029917.0,3253902.0,3503619.0,,,,,,,727185.0,824328.0,947420.0,876627.0,873968.0,897069.0,803555.0,493949.0,313420.0,963923.0,19606.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-01-31,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0.0,0.0,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,0.0,0.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-02-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0.0,0.0,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,0.0,0.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-03-31,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,7951.0,292.0,85.19,85.19,86.9,86.9,66.67,66.67,67.26,67.26,62.5,62.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,7951.0,292.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-04-30,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,43478.0,3991.0,81.48,81.48,83.33,83.33,68.75,68.75,69.64,69.64,62.5,62.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,43478.0,3991.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-05-31,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,62711.0,5731.0,77.78,77.78,83.33,83.33,68.75,68.75,69.64,69.64,62.5,62.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,62711.0,5731.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-06-30,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,70728.0,6193.0,60.19,60.19,72.14,72.14,58.85,58.85,58.33,58.33,62.5,62.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,70728.0,6193.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-07-31,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,90574.0,6450.0,66.67,66.67,78.57,78.57,62.5,62.5,66.07,66.07,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,90574.0,6450.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-08-31,2.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,113025.0,6753.0,65.74,65.74,75.0,75.0,61.98,61.98,65.48,65.48,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,113025.0,6753.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-09-30,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,138014.0,7083.0,52.78,52.78,64.29,64.29,54.69,54.69,57.14,57.14,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,138014.0,7083.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-10-31,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,197406.0,7699.0,52.78,52.78,64.29,64.29,54.69,54.69,57.14,57.14,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,197406.0,7699.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-11-30,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,2.0,,,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,388942.0,9564.0,68.52,68.52,75.0,75.0,66.67,66.67,70.83,70.83,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,388942.0,9564.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2020-12-31,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,2.0,,,3.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,528621.0,13018.0,61.11,61.11,71.43,71.43,65.0,65.0,68.93,68.93,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,528621.0,13018.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2021-01-31,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,610138.0,15525.0,61.11,61.11,71.43,71.43,65.0,65.0,68.93,68.93,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,610138.0,15525.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2021-02-28,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,645550.0,16508.0,61.11,61.11,71.43,71.43,65.0,65.0,68.93,68.93,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,645550.0,16508.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2021-03-31,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,746351.0,17119.0,58.33,58.33,68.57,68.57,64.69,64.69,68.57,68.57,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,746351.0,17119.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2021-04-30,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,1.0,,,,,,,,,,,936467.0,18753.0,54.63,54.63,68.57,68.57,65.1,65.1,69.05,69.05,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,936467.0,18753.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2021-05-31,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,1.0,,,,,,,,,,,991941.0,20376.0,54.63,54.63,68.57,68.57,65.1,65.1,69.05,69.05,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,991941.0,20376.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2021-06-30,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,1000019.0,20999.0,34.26,34.26,51.19,51.19,50.0,50.0,51.79,51.79,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,1000019.0,20999.0
United States,USA,Michigan,US_MI,STATE_TOTAL,2021-07-31,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,1011106.0,21188.0,34.26,34.26,51.19,51.19,50.0,50.0,51.79,51.79,37.5,37.5,United States,USA,US_MI,10077331.0,4830759.0,5052206.0,,,,,,,1153045.0,1300485.0,1260194.0,1224079.0,1212834.0,1355475.0,1212622.0,743996.0,420234.0,1011106.0,21188.0
